序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
526,600678,四川金顶,2025-11-12,普通席位卖出，成功率40.23%,11.36,-6.5789,949524.010000005,96325375.53,95375851.52,191701227.05,1379271085.0,0.068842450213,13.898734566019,34.7699,3964526400.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,-3.87323944,-9.41901408,,
527,600678,四川金顶,2025-11-11,普通席位买入，成功率35.60%,12.16,1.3333,-46819886.4,125929295.91,172749182.31,298678478.22,2100478863.0,-2.229010118823,14.219542194936,48.7821,4243718400.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,-6.57894737,-10.19736842,,
528,600678,四川金顶,2025-11-10,普通席位买入，成功率52.64%,12.0,9.9908,71741115.07,147393470.53,75652355.46,223045825.99,1173379176.0,6.114060700699,19.008844758125,8.9391,4187880000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.33333333,-5.33333333,,
529,600681,百川能源,2025-11-12,普通席位买入，成功率56.23%,5.48,10.0402,29586218.22,215908549.5,186322331.28,402230880.78,1366088736.0,2.165761084205,29.443979016895,9.1226,7342152070.56,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-3.46715328,-0.91240876,,
530,600683,京投发展,2025-11-03,普通席位卖出，成功率37.27%,5.16,-9.9476,780896.0,21720023.0,20939127.0,42659150.0,258094436.0,0.302562121099,16.528504318474,6.7411,3822412400.52,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-3.48837209,-1.74418605,-5.62015504,
531,600684,珠江股份,2025-11-03,1家机构卖出，成功率32.00%,5.18,-9.913,-19463514.79,37418785.0,56882299.79,94301084.79,423271238.0,-4.598355154479,22.27911474344,9.3165,4420926545.14,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,0.96525097,-2.50965251,-3.08880309,
532,600693,东百集团,2025-11-13,普通席位买入，成功率46.88%,10.0,10.011,-69628241.0,203437195.0,273065436.0,476502631.0,2708440926.0,-2.570786770042,17.593244380033,24.3255,8689527820.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.0,,,
533,600693,东百集团,2025-11-12,买一主买，成功率52.80%,9.09,10.0484,-80252033.96,78438120.04,158690154.0,237128274.04,640234198.0,-12.534793394463,37.037739436718,8.1214,7898780788.38,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.0110011,21.01210121,,
534,600693,东百集团,2025-11-11,买一主买，成功率52.17%,8.26,9.9867,93591270.32,187550017.8,93958747.48,281508765.28,924253760.0,10.126144395669,30.457951859455,1.2206,7177549979.32,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.04842615,21.0653753,,
535,600735,ST新华锦,2025-11-07,西藏自治区资金卖出，成功率32.04%,6.63,-4.6043,-14502849.64,70386649.12,84889498.76,155276147.88,1092969594.0,-1.326921601444,14.206813138482,10.9559,2820745613.01,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券,4.97737557,-0.30165913,0.75414781,
536,600737,中粮糖业,2025-11-12,买一主买，成功率40.68%,19.38,9.9886,93516018.4,394757744.6,301241726.2,695999470.8,2662473925.0,3.512373117419,26.141081205143,4.0191,41450878658.64,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.05159959,-3.35397317,,
537,600751,海航科技,2025-11-10,普通席位买入，成功率47.91%,4.9,10.1124,73440696.98,127619213.96,54178516.98,181797730.94,546748984.0,13.432251202866,33.250675586075,4.3699,12694403471.053,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,3.06122449,3.46938776,,
538,600759,洲际油气,2025-11-05,买一主买，成功率37.92%,2.82,10.1563,-23719080.71,240012461.75,263731542.46,503744004.21,1883055455.0,-1.259606064549,26.751416315034,16.4795,11685193899.6,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-5.31914894,-2.83687943,-5.31914894,
539,600759,洲际油气,2025-11-03,普通席位买入，成功率49.86%,2.61,10.1266,119285338.7,237982855.7,118697517.0,356680372.7,1292793121.0,9.226947201555,27.589903357786,12.2139,10815019885.8,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-1.91570881,8.04597701,3.44827586,
540,600792,云煤能源,2025-11-14,买一主买，成功率48.83%,5.36,10.0616,56009890.7,94604880.0,38594989.3,133199869.3,351000309.0,15.957219769855,37.948647304467,6.2443,5949190496.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
541,600815,厦工股份,2025-11-10,上海资金买入，成功率50.27%,4.02,10.137,101468861.42,212125811.0,110656949.58,322782760.58,1380823310.0,7.34843195977,23.376108894048,20.5158,7131859809.6,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-4.72636816,-7.71144279,,
542,600815,厦工股份,2025-11-10,上海资金买入，成功率50.27%,4.02,10.137,101468861.42,212125811.0,110656949.58,322782760.58,1380823310.0,7.34843195977,23.376108894048,20.5158,7131859809.6,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-4.72636816,-7.71144279,,
543,600815,厦工股份,2025-11-05,买一主买，成功率38.30%,3.71,10.089,-171944029.52,188910922.0,360854951.52,549765873.52,946829743.0,-18.15997340506,58.063857582049,11.2521,6581890520.8,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2.42587601,-1.61725067,0.0,
544,600815,厦工股份,2025-11-05,买一主买，成功率42.82%,3.71,10.089,-186159447.52,173888306.0,360047753.52,533936059.52,740575826.0,-25.137121815802,72.097419436967,11.2521,6581890520.8,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2.42587601,-1.61725067,0.0,
545,600815,厦工股份,2025-11-04,买一主买，成功率50.84%,3.37,10.1307,48273866.0,66471219.0,18197353.0,84668572.0,206253917.0,23.405066290208,41.050649234458,3.5022,5978698397.6,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.08902077,12.75964392,13.64985163,
546,600829,人民同泰,2025-11-13,普通席位买入，成功率33.42%,13.75,10.0,-2372976.25,59722875.0,62095851.25,121818726.25,155149520.0,-1.529477016751,78.516985582682,1.1961,7973468208.75,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.03636364,,,
547,600829,人民同泰,2025-11-11,普通席位买入，成功率49.23%,11.36,9.971,71889716.0,117260161.0,45370445.0,162630606.0,381016855.0,18.867857171306,42.683310164848,1.0399,6587534461.92,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.03521127,21.03873239,,
548,600829,人民同泰,2025-11-06,卖一主卖，成功率38.73%,9.29,-9.9806,-19616209.76,33395765.24,53011975.0,86407740.24,500185645.0,-3.921785832138,17.275133963511,8.996,5387165066.13,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,1.07642626,11.19483315,48.00861141,
549,600871,石化油服,2025-11-12,普通席位买入，成功率45.89%,2.59,10.2128,19866591.96,143690782.36,123824190.4,267514972.76,969390392.0,2.049390227503,27.596206334176,2.8457,35086761989.09,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,1.54440154,0.0,,
550,600884,杉杉股份,2025-11-04,普通席位卖出，成功率36.24%,12.19,-7.8609,46297915.59,236959524.24,190661608.65,427621132.89,2063250091.0,2.243931348505,20.725608337802,9.1609,22009407603.74,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,5.00410172,4.6759639,10.00820345,
551,600939,重庆建工,2025-11-10,北京资金买入，成功率38.03%,4.37,10.0756,25770136.0,66567941.0,40797805.0,107365746.0,449802850.0,5.729206918098,23.869512165163,5.6577,8310895908.28,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-0.4576659,-7.78032037,,
552,600939,重庆建工,2025-11-07,普通席位买入，成功率46.06%,3.97,9.9723,11019453.2,55605456.2,44586003.0,100191459.2,392402389.0,2.8082023731,25.532836192799,2.1563,7550173170.68,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.07556675,9.57178841,-1.51133501,
553,600939,重庆建工,2025-11-06,普通席位买入，成功率47.89%,3.61,10.061,17992467.0,51107782.0,33115315.0,84223097.0,229596421.0,7.836562487183,36.683105352065,3.4539,6865522706.84,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,9.97229917,21.05263158,6.09418283,
554,601020,华钰矿业,2025-11-12,1家机构买入，成功率48.08%,33.4,8.6532,131950057.46,942923431.46,810973374.0,1753896805.46,7814497475.0,1.688529017792,22.444140663824,11.84,27386820913.2,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.4491018,-2.39520958,,
555,601061,中信金属,2025-11-07,买一主买，成功率46.58%,16.05,6.7154,26521464.58,383619614.85,357098150.27,740717765.12,3579141871.0,0.741000651438,20.69540107146,17.4078,8043519244.35,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-2.86604361,6.85358255,2.36760125,
556,601126,四方股份,2025-11-05,2家机构买入，成功率50.31%,31.19,8.1859,78976716.75,461437929.33,382461212.58,843899141.91,3670033702.0,2.151934373435,22.994315868274,15.0983,25560710278.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,4.36037191,0.06412312,-7.24591215,
557,601179,中国西电,2025-11-07,买一主买，成功率47.04%,10.08,3.0675,468508835.61,2051211481.38,1582702645.77,3633914127.15,17797211071.0,2.632484571549,20.418447096306,12.7884,51668894108.16,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,5.45634921,4.46428571,-7.53968254,
558,601360,三六零,2025-11-03,上海资金买入，成功率47.63%,12.87,7.5188,663925207.52,2098322190.27,1434396982.75,3532719173.02,16591632657.0,4.001566459705,21.292173266201,10.4386,90084309902.73,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.86480186,-1.16550117,0.46620047,
559,601512,中新集团,2025-11-03,1家机构买入，成功率44.42%,10.19,10.0432,23592942.0,47536318.0,23943376.0,71479694.0,193918176.0,12.166441788314,36.8607499691,1.3226,15273689100.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-2.45338567,-2.84592738,-1.76643768,
560,601566,九牧王,2025-11-13,普通席位买入，成功率47.65%,11.44,10.0,-28998936.47,80633138.48,109632074.95,190265213.43,814513545.0,-3.560276762494,23.359367637035,9.4268,6573848996.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,9.96503497,,,
561,601566,九牧王,2025-11-12,普通席位买入，成功率44.48%,10.4,10.0529,-5200427.0,56475841.0,61676268.0,118152109.0,209029895.0,-2.487886720701,56.52402447028,3.5768,5976226360.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.0,20.96153846,,
562,601872,招商轮船,2025-11-04,2家机构卖出，成功率46.56%,8.34,-9.5445,-43555757.52,349382758.96,392938516.48,742321275.44,1707432685.0,-2.550950201589,43.475873570969,2.4583,67341651106.68,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,0.59952038,2.0383693,2.0383693,
563,601877,正泰电器,2025-11-07,1家机构买入，成功率46.67%,35.18,8.0799,-60354934.3899999,1809310440.15,1869665374.54,3678975814.69,10096060563.0,-0.597806778331,36.439716181703,8.4321,75600728575.68,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-3.8942581,-5.42922115,-12.25127914,
564,601888,中国中免,2025-11-11,2家机构买入，成功率45.61%,90.53,4.1892,98722558.4299998,2378275873.33,2279553314.9,4657829188.23,26036169981.0,0.379174657801,17.889840140194,7.0816,176757610998.32,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-1.45808019,-0.01104606,,
565,601929,吉视传媒,2025-11-05,买一主买，成功率39.54%,4.93,10.0446,-93664231.2,482035264.96,575699496.16,1057734761.12,4814963035.0,-1.945274148922,21.967661089635,29.1543,17204655668.24,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-9.93914807,-14.19878296,-15.82150101,
566,601929,吉视传媒,2025-11-04,普通席位买入，成功率45.03%,4.48,10.0737,-152474091.98,510613706.71,663087798.69,1173701505.4,4481722851.0,-3.402131212687,26.188623090295,30.468,15634250992.64,有价格涨跌幅限制的日换手率达到20%的前五只证券,10.04464286,-0.89285714,-2.00892857,
567,601929,吉视传媒,2025-11-04,买一主买，成功率45.03%,4.48,10.0737,-20389393.5,692027507.36,712416900.86,1404444408.22,5867424790.0,-0.347501574025,23.936300139946,30.468,15634250992.64,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.04464286,-0.89285714,-2.00892857,
568,601929,吉视传媒,2025-11-04,普通席位买入，成功率45.03%,4.48,10.0737,-152474091.98,510613706.71,663087798.69,1173701505.4,4481722851.0,-3.402131212687,26.188623090295,30.468,15634250992.64,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.04464286,-0.89285714,-2.00892857,
569,603014,威高血净,2025-11-06,买一主买，成功率48.06%,45.9,2.7305,-302531.780000001,50351751.71,50654283.49,101006035.2,533529003.0,-0.056703905186,18.931685931233,30.1946,1749367743.3,有价格涨跌幅限制的日换手率达到20%的前五只证券,-1.37254902,-4.68409586,-8.36601307,
570,603014,威高血净,2025-11-05,普通席位卖出，成功率54.71%,44.68,-3.9759,-17962761.37,56406362.24,74369123.61,130775485.85,558681407.0,-3.215206581951,23.407882240477,32.2996,1702870387.16,有价格涨跌幅限制的日换手率达到20%的前五只证券,2.7305282,1.32050134,-3.4691137,
571,603014,威高血净,2025-11-04,普通席位买入，成功率47.58%,46.53,10.0,139638550.61,195207579.42,55569028.81,250776608.23,775864807.0,17.997794119562,32.322204328312,41.4065,1773378673.11,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-3.97592951,-1.35396518,-8.03782506,
572,603014,威高血净,2025-11-04,买一主买，成功率45.47%,46.53,10.0,134101480.61,189670509.42,55569028.81,245239538.23,727211939.0,18.440494911897,33.723255226975,41.4065,1773378673.11,有价格涨跌幅限制的日换手率达到20%的前五只证券,-3.97592951,-1.35396518,-8.03782506,
573,603021,ST华鹏,2025-11-03,普通席位买入，成功率44.22%,5.08,4.9587,1857115.96,15349785.8,13492669.84,28842455.64,106546904.0,1.743003212932,27.070195901704,0.4583,1625336195.6,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,4.92125984,10.23622047,5.70866142,
574,603026,石大胜华,2025-11-13,买一主买，成功率49.46%,91.38,10.0036,104638433.81,429420259.89,324781826.08,754202085.97,2840638027.0,3.683624341272,26.550446723637,3.5735,18520898400.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.00218866,,,
575,603052,可川科技,2025-11-06,普通席位买入，成功率47.06%,36.63,10.0,45334284.5,286543403.98,241209119.48,527752523.46,1853986043.0,2.445233321533,28.465830444226,11.0394,6882677439.66,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,3.22140322,-3.95850396,-4.2042042,
576,603067,振华股份,2025-11-05,3家机构买入，成功率45.93%,30.09,7.2345,-161125074.6,301562580.51,462687655.11,764250235.62,2430031197.0,-6.630576381032,31.450223213739,11.9428,21386776734.93,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,10.00332336,10.33565969,1.52874709,
577,603067,振华股份,2025-11-05,2家机构买入，成功率55.74%,30.09,7.2345,-210078312.29,559588894.7,769667206.99,1329256101.69,4760554081.0,-4.412896245176,27.922298099611,11.9428,21386776734.93,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.00332336,10.33565969,1.52874709,
578,603092,德力佳,2025-11-07,西藏自治区资金买入，成功率33.91%,70.52,51.0711,12982521.36,179555464.61,166572943.25,346128407.86,1850192832.0,0.701684772282,18.707693699464,71.3372,2359067479.2,无价格涨跌幅限制的证券,3.2614861,-1.36131594,-11.40102099,
579,603099,长白山,2025-11-05,卖一主卖，成功率37.38%,52.66,-9.0658,-69615096.3,130710029.74,200325126.04,331035155.78,1718590591.0,-4.050708566925,19.262013740421,11.5821,14042842200.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-9.47588302,-7.65286745,-8.27952905,
